>gi|49175990|ref|NC_000913.2|
149715	150953	-	3	1.371220	I:	D:
151003	151599	-	1	1.371920	I:	D:
151626	152231	-	3	1.350941	I:	D:
152243	152812	-	2	1.359635	I:	D:
152829	155426	-	3	1.338557	I:	D:
155461	156201	-	1	1.344357	I:	D:
156299	156883	-	2	1.314147	I:	D:
157253	157732	-	2	1.313586	I:	D:
157729	159147	-	1	1.300385	I:	D:
159186	160112	-	3	1.326208	I:	D:
160149	160604	-	3	1.282367	I:	D:
160782	161486	-	3	1.344627	I:	D:
161501	162031	-	2	1.338417	I:	D:
162060	164534	+	3	1.309544	I:	D:
164730	167264	+	3	1.298786	I:	D:
167329	167463	-	1	1.317511	I:	D:
167484	169727	+	3	1.308805	I:	D:
169778	170575	+	2	1.301775	I:	D:
170575	171465	+	1	1.306130	I:	D:
171462	173444	+	3	1.303893	I:	D:
173602	174882	-	1	1.293682	I:	D:
175107	176528	+	3	1.305047	I:	D:
176610	176954	+	3	1.282839	I:	D:
177001	177624	-	1	1.308408	I:	D:
177662	178462	-	2	1.316843	I:	D:
178121	178453	+	2	1.346522	I:	D:
178455	179153	-	3	1.291113	I:	D:
179237	180754	+	2	1.326613	I:	D:
180884	182308	+	2	1.291223	I:	D:
182463	183620	+	3	1.313039	I:	D:
183709	184095	-	1	1.287019	I:	D:
184257	185069	-	3	1.331081	I:	D:
185123	185947	-	2	1.283197	I:	D:
185978	188650	-	2	1.312845	I:	D:
188712	189506	-	3	1.294516	I:	D:
189874	190599	+	1	1.288819	I:	D:
190857	191708	+	3	1.268180	I:	D:
191855	192580	+	2	1.287427	I:	D:
192872	193429	+	2	1.287017	I:	D:
193521	194717	+	3	1.315692	I:	D:
194906	195664	+	2	1.329758	I:	D:
195677	196534	+	2	1.338179	I:	D:
196546	197898	+	1	1.322494	I:	D:
197928	200360	+	3	1.308386	I:	D:
200482	200967	+	1	1.271226	I:	D:
200971	201996	+	1	1.305362	I:	D:
202101	202556	+	3	1.305155	I:	D:
202560	203348	+	3	1.305220	I:	D:
203348	204496	+	2	1.300339	I:	D:
204493	205089	+	1	1.292400	I:	D:
205126	208608	+	1	1.300915	I:	D:
208621	209580	+	1	1.284579	I:	D:
209679	211820	+	3	1.317372	I:	D:
211877	212266	+	2	1.310374	I:	D:
212331	213629	+	3	1.314436	I:	D:
213678	213938	-	3	1.270092	I:	D:
213925	214125	-	1	1.310881	I:	D:
214291	214836	+	1	1.297464	I:	D:
214833	215255	+	3	1.310671	I:	D:
215269	215979	+	1	1.322551	I:	D:
216179	217003	-	2	1.337039	I:	D:
217057	218775	-	1	1.282709	I:	D:
218887	219594	-	1	1.305217	I:	D:
219943	220083	+	1	1.371580	I:	D:
220113	220928	-	3	1.272468	I:	D:
220968	221621	-	3	1.300886	I:	D:
221614	222645	-	1	1.306837	I:	D:
222833	223408	+	2	1.304018	I:	D:
224249	224377	+	2	1.359547	I:	D:
224492	224635	+	2	1.366440	I:	D:
224958	225212	+	3	1.404847	I:	D:
225431	225595	+	2	1.375110	I:	D:
228078	228272	-	3	1.382497	I:	D:
228717	228899	-	3	1.372282	I:	D:
229167	229970	+	3	1.303021	I:	D:
231122	231922	+	2	1.336337	I:	D:
231926	232549	+	2	1.332875	I:	D:
232597	233955	-	1	1.323821	I:	D:
234027	234782	-	3	1.355471	I:	D:
234816	235538	+	3	1.353694	I:	D:
235547	235828	+	2	1.335899	I:	D:
236058	236798	+	3	1.308994	I:	D:
236874	237116	+	3	1.368369	I:	D:
237335	238120	+	2	1.329364	I:	D:
238746	239084	-	3	1.369434	I:	D:
239154	239378	+	3	1.371762	I:	D:
239419	240189	-	1	1.317138	I:	D:
240343	240816	+	1	1.317238	I:	D:
240859	243303	-	1	1.295512	I:	D:
243525	244121	+	3	1.288646	I:	D:
244327	245094	+	1	1.327189	I:	D:
245248	245499	+	1	1.339249	I:	D:
245608	245757	+	1	1.353100	I:	D:
245961	246239	-	3	1.343856	I:	D:
246242	246502	-	2	1.292088	I:	D:
246652	247461	+	1	1.332947	I:	D:
247637	248134	+	2	1.361161	I:	D:
248145	248297	+	3	1.397656	I:	D:
248358	249989	-	3	1.282628	I:	D:
250042	250827	+	1	1.292796	I:	D:
250898	251953	+	2	1.312651	I:	D:
252005	252298	+	2	1.330005	I:	D:
252301	252699	+	1	1.329267	I:	D:
252709	253161	+	1	1.344724	I:	D:
253196	253348	+	2	1.352467	I:	D:
253645	254202	+	1	1.334850	I:	D:
254259	255716	-	3	1.286110	I:	D:
255977	256435	+	2	1.292093	I:	D:
256527	257771	+	3	1.319508	I:	D:
257829	258230	+	3	1.318203	I:	D:
258269	259330	-	2	1.291369	I:	D:
259525	260715	+	1	1.298142	I:	D:
260727	261980	+	3	1.300833	I:	D:
262552	262893	-	1	1.349651	I:	D:
262914	263231	-	3	1.334525	I:	D:
263250	263471	-	3	1.361604	I:	D:
263480	263956	-	2	1.327656	I:	D:
263972	264430	-	2	1.332639	I:	D:
264528	264767	-	3	1.334058	I:	D:
264844	265311	-	1	1.326201	I:	D:
265334	266191	-	2	1.355306	I:	D:
266408	267229	-	2	1.338936	I:	D:
267321	268184	-	3	1.327215	I:	D:
268513	269406	-	1	1.339503	I:	D:
269502	269870	+	3	1.334470	I:	D:
269827	270978	+	1	1.387476	I:	D:
271054	271479	+	1	1.366498	I:	D:
272071	273216	+	1	1.348149	I:	D:
273325	274305	-	1	1.302588	I:	D:
274525	275952	+	1	1.319256	I:	D:
275939	276871	+	2	1.308522	I:	D:
276980	278026	-	2	1.291281	I:	D:
278038	278400	-	1	1.284147	I:	D:
278402	278905	-	2	1.348811	I:	D:
278851	279066	+	1	1.350559	I:	D:
279248	279586	-	2	1.351253	I:	D:
279609	279959	-	3	1.362282	I:	D:
280053	281207	-	3	1.328782	I:	D:
281481	282410	+	3	1.285349	I:	D:
282425	284392	+	2	1.298575	I:	D:
284619	286001	+	3	1.296626	I:	D:
286013	287623	+	2	1.317825	I:	D:
287628	288386	-	3	1.293437	I:	D:
288525	289529	-	3	1.295730	I:	D:
289629	289862	+	3	1.349421	I:	D:
289873	290376	-	1	1.348811	I:	D:
290322	290537	+	3	1.350559	I:	D:
290724	291455	+	3	1.311307	I:	D:
291546	292172	-	3	1.365712	I:	D:
292444	293142	-	1	1.367252	I:	D:
293169	294023	-	3	1.376843	I:	D:
294363	294803	-	3	1.386243	I:	D:
294920	296320	-	2	1.359250	I:	D:
296605	297015	-	1	1.331439	I:	D:
296994	297950	-	3	1.334111	I:	D:
297960	300158	-	3	1.313775	I:	D:
299848	300006	+	1	1.384066	I:	D:
300155	301111	-	2	1.317518	I:	D:
301108	301797	-	1	1.332384	I:	D:
302215	302829	+	1	1.356295	I:	D:
302903	303082	+	2	1.372308	I:	D:
303287	303460	+	2	1.358006	I:	D:
303719	304429	-	2	1.345728	I:	D:
304398	306041	-	3	1.330641	I:	D:
306031	308556	-	1	1.320710	I:	D:
308582	309250	-	2	1.325626	I:	D:
309308	309895	-	2	1.307871	I:	D:
309970	310512	-	1	1.349619	I:	D:
311336	311563	+	2	1.385344	I:	D:
311738	312004	-	2	1.352288	I:	D:
312615	312773	+	3	1.382630	I:	D:
313581	314468	+	3	1.330012	I:	D:
314515	314814	+	1	1.307039	I:	D:
314811	315677	+	3	1.360771	I:	D:
316118	316294	+	2	1.353443	I:	D:
316950	317552	-	3	1.337248	I:	D:
317555	317803	-	2	1.358681	I:	D:
317900	319252	-	2	1.329358	I:	D:
319451	320305	+	2	1.357728	I:	D:
320463	320633	-	3	1.367980	I:	D:
320832	321551	+	3	1.329861	I:	D:
321562	322989	+	1	1.321985	I:	D:
322982	323677	+	2	1.320996	I:	D:
323920	324588	-	1	1.361775	I:	D:
324801	326471	-	3	1.306382	I:	D:
326485	327957	-	1	1.291969	I:	D:
327971	328576	-	2	1.300731	I:	D:
328687	330720	+	1	1.307959	I:	D:
331375	331554	+	1	1.391400	I:	D:
331595	332683	+	2	1.336868	I:	D:
332725	333657	-	1	1.314997	I:	D:
333749	334246	-	2	1.349841	I:	D:
334504	335109	+	1	1.316639	I:	D:
335149	336012	+	1	1.336603	I:	D:
336002	337549	+	2	1.276540	I:	D:
337549	338967	+	1	1.287839	I:	D:
339017	339313	+	2	1.351187	I:	D:
339389	340339	+	2	1.286269	I:	D:
340349	341731	+	2	1.296100	I:	D:
341955	342092	+	3	1.350706	I:	D:
342108	343157	+	3	1.320252	I:	D:
343400	344215	+	2	1.358168	I:	D:
344628	344873	+	3	1.371957	I:	D:
344890	345561	-	1	1.348401	I:	D:
345708	345983	+	3	1.288262	I:	D:
346081	347667	-	1	1.304276	I:	D:
347906	348796	+	2	1.284577	I:	D:
349236	350405	+	3	1.299035	I:	D:
350439	351890	+	3	1.302119	I:	D:
351930	353816	+	3	1.308238	I:	D:
354146	355405	+	2	1.307828	I:	D:
355395	356678	+	3	1.305293	I:	D:
357015	357950	-	3	1.343054	I:	D:
358023	358682	+	3	1.324522	I:	D:
358713	359183	+	3	1.285089	I:	D:
359189	360370	+	2	1.311115	I:	D:
360473	361135	-	2	1.350552	I:	D:
361150	362403	-	1	1.316914	I:	D:
362455	365529	-	1	1.315015	I:	D:
365652	366743	-	3	1.314458	I:	D:
366811	367758	-	1	1.320716	I:	D:
367835	369499	+	2	1.300501	I:	D:
369501	370445	+	3	1.313297	I:	D:
370448	371329	+	2	1.298117	I:	D:
371339	372148	+	2	1.306112	I:	D:
372145	373095	+	1	1.291197	I:	D:
373092	374105	+	3	1.296395	I:	D:
374638	375894	+	1	1.327231	I:	D:
375996	376535	+	3	1.284700	I:	D:
376759	377592	-	1	1.317108	I:	D:
377686	378795	-	1	1.310709	I:	D:
378830	379105	-	2	1.333783	I:	D:
379293	380066	-	3	1.319860	I:	D:
380068	380511	-	1	1.356448	I:	D:
380575	380940	+	1	1.326418	I:	D:
380898	381803	+	3	1.358327	I:	D:
381963	383159	-	3	1.337473	I:	D:
383283	383840	-	3	1.330372	I:	D:
384399	385418	+	3	1.294841	I:	D:
385431	386198	+	3	1.294937	I:	D:
386195	387022	+	2	1.296116	I:	D:
387019	387870	+	1	1.312155	I:	D:
387977	388984	-	2	1.301176	I:	D:
389475	390935	+	3	1.334267	I:	D:
390963	391829	-	3	1.358659	I:	D:
391826	392125	-	2	1.306035	I:	D:
392239	393642	+	1	1.303915	I:	D:
393685	394353	+	1	1.340890	I:	D:
394354	395511	-	1	1.316464	I:	D:
395649	395843	+	3	1.348206	I:	D:
395863	397083	+	1	1.306077	I:	D:
397096	398190	+	1	1.315863	I:	D:
398249	398557	-	2	1.320967	I:	D:
398748	399029	+	3	1.313301	I:	D:
399053	400147	-	2	1.296399	I:	D:
400610	400870	+	2	1.298088	I:	D:
400971	402386	+	3	1.304421	I:	D:
402487	402825	+	1	1.334289	I:	D:
402942	404042	+	3	1.330555	I:	D:
404059	404976	-	1	1.303326	I:	D:
404988	405446	+	3	1.307689	I:	D:
405629	406153	+	2	1.321319	I:	D:
406203	406394	+	3	1.329644	I:	D:
406652	407329	+	2	1.316691	I:	D:
407401	407685	+	1	1.308490	I:	D:
407893	408174	+	1	1.326827	I:	D:
408332	409315	-	2	1.277670	I:	D:
409368	410276	+	3	1.316894	I:	D:
410300	410497	+	2	1.380278	I:	D:
410521	411789	-	1	1.323014	I:	D:
411831	414977	-	3	1.298817	I:	D:
414810	414938	+	3	1.323069	I:	D:
414974	416218	-	2	1.311793	I:	D:
416366	417055	+	2	1.311094	I:	D:
417113	418408	+	2	1.316076	I:	D:
418621	418770	-	1	1.353371	I:	D:
418815	420134	+	3	1.305989	I:	D:
420210	421583	+	3	1.297798	I:	D:
421739	423556	+	2	1.314825	I:	D:
423561	424142	-	3	1.327021	I:	D:
424235	425305	+	2	1.294925	I:	D:
425361	426488	+	3	1.315173	I:	D:
426511	426843	+	1	1.275979	I:	D:
426871	428718	+	1	1.293291	I:	D:
428729	429700	+	2	1.295368	I:	D:
429829	430176	+	1	1.318771	I:	D:
430353	431237	-	3	1.311162	I:	D:
431536	432075	-	1	1.338915	I:	D:
432226	432675	+	1	1.304674	I:	D:
432679	433782	+	1	1.317951	I:	D:
433871	434341	+	2	1.263341	I:	D:
434361	434780	+	3	1.305780	I:	D:
434858	435835	+	2	1.312494	I:	D:
435813	436331	+	3	1.313314	I:	D:
436385	437359	-	2	1.305861	I:	D:
437358	437507	+	3	1.367353	I:	D:
437539	439401	-	1	1.287675	I:	D:
439426	440325	-	1	1.311993	I:	D:
440325	440567	-	3	1.274604	I:	D:
440773	442221	+	1	1.290790	I:	D:
442275	442865	-	3	1.282574	I:	D:
442828	443739	-	1	1.312701	I:	D:
443889	444398	+	3	1.280529	I:	D:
444526	445890	-	1	1.299595	I:	D:
446039	446929	-	2	1.309795	I:	D:
446941	447270	-	1	1.313586	I:	D:
447270	447884	-	3	1.302008	I:	D:
447874	449865	-	1	1.304573	I:	D:
449887	450834	-	1	1.321706	I:	D:
451294	452769	-	1	1.324018	I:	D:
452813	453493	-	2	1.307170	I:	D:
453696	454013	+	3	1.355706	I:	D:
454064	454210	+	2	1.338810	I:	D:
454357	455655	+	1	1.263425	I:	D:
455901	456524	+	3	1.298778	I:	D:
456650	457924	+	2	1.284735	I:	D:
458112	460466	+	3	1.291807	I:	D:
460675	460947	+	1	1.293735	I:	D:
461139	463010	+	3	1.273027	I:	D:
463161	463532	+	3	1.303103	I:	D:
463626	464024	+	3	1.311381	I:	D:
464076	464771	-	3	1.303920	I:	D:
464836	466536	-	1	1.333604	I:	D:
466636	467454	+	1	1.327704	I:	D:
467607	468065	+	3	1.303366	I:	D:
468095	469867	+	2	1.304378	I:	D:
469860	471641	+	3	1.299882	I:	D:
471655	471795	-	1	1.341376	I:	D:
471822	472160	+	3	1.269203	I:	D:
472190	473476	+	2	1.299585	I:	D:
473525	474385	-	2	1.315837	I:	D:
474603	475175	+	3	1.319955	I:	D:
475206	475517	-	3	1.321717	I:	D:
475499	475837	+	2	1.397375	I:	D:
475896	476249	+	3	1.293208	I:	D:
476291	477847	-	2	1.318096	I:	D:
478005	478475	-	3	1.302021	I:	D:
478591	479142	-	1	1.329673	I:	D:
479314	479532	-	1	1.320978	I:	D:
479558	479932	-	2	1.330624	I:	D:
480478	483627	-	1	1.298654	I:	D:
483650	484843	-	2	1.309720	I:	D:
484985	485632	+	2	1.331961	I:	D:
485760	489122	+	3	1.298284	I:	D:
489334	489495	-	1	1.242711	I:	D:
489509	490036	-	2	1.305092	I:	D:
490106	490483	+	2	1.311824	I:	D:
490636	491187	+	1	1.275613	I:	D:
491316	493247	+	3	1.297567	I:	D:
493300	493629	+	1	1.265124	I:	D:
493629	494234	+	3	1.310777	I:	D:
494344	496218	+	1	1.285777	I:	D:
496399	497043	+	1	1.279577	I:	D:
497279	498241	+	2	1.311399	I:	D:
498516	498737	+	3	1.406205	I:	D:
498975	499163	+	3	1.371055	I:	D:
499349	500653	+	2	1.310160	I:	D:
500786	502462	-	2	1.291333	I:	D:
502700	503920	-	2	1.320204	I:	D:
503956	504141	+	1	1.377992	I:	D:
504138	505790	+	3	1.288422	I:	D:
505827	506306	-	3	1.278367	I:	D:
506510	507304	-	2	1.312020	I:	D:
507388	507783	+	1	1.319757	I:	D:
508099	510603	-	1	1.292886	I:	D:
510865	511797	+	1	1.315159	I:	D:
511800	513092	+	3	1.307420	I:	D:
513217	513624	+	1	1.296546	I:	D:
513625	514083	-	1	1.312984	I:	D:
514080	514997	-	3	1.285882	I:	D:
515143	515820	+	1	1.312881	I:	D:
515807	516586	+	2	1.313986	I:	D:
516649	517503	-	1	1.276534	I:	D:
517564	518334	-	1	1.312616	I:	D:
518363	518989	-	2	1.301221	I:	D:
518957	519643	+	2	1.313856	I:	D:
519640	522054	+	1	1.304950	I:	D:
522485	526765	+	2	1.343322	I:	D:
526805	527173	+	2	1.360954	I:	D:
527173	527883	+	1	1.375830	I:	D:
527894	528124	+	2	1.376089	I:	D:
528181	528354	+	1	1.360523	I:	D:
528639	528854	-	3	1.376384	I:	D:
528869	529240	-	2	1.324220	I:	D:
529356	530450	-	3	1.300841	I:	D:
530519	531445	-	2	1.318141	I:	D:
531675	532157	+	3	1.304796	I:	D:
532235	533050	+	2	1.334175	I:	D:
533140	534921	+	1	1.302835	I:	D:
534934	535710	+	1	1.308872	I:	D:
535810	536688	+	1	1.290583	I:	D:
536857	538311	+	1	1.314357	I:	D:
538371	539732	+	3	1.294017	I:	D:
539789	541090	+	2	1.333950	I:	D:
541112	542257	+	2	1.297904	I:	D:
542485	543270	-	1	1.299550	I:	D:
543281	544516	-	2	1.308583	I:	D:
544538	545587	-	2	1.323565	I:	D:
545904	547571	+	3	1.300663	I:	D:
547581	547841	+	3	1.308694	I:	D:
547838	548839	+	2	1.297026	I:	D:
548850	549665	+	3	1.337987	I:	D:
549662	550555	+	2	1.300323	I:	D:
550750	551817	-	1	1.292584	I:	D:
551814	552323	-	3	1.284177	I:	D:
552441	553163	-	3	1.293509	I:	D:
553166	553660	-	2	1.278858	I:	D:
553834	555219	+	1	1.292943	I:	D:
555255	555776	-	3	1.351561	I:	D:
555884	556096	-	2	1.282448	I:	D:
556098	556964	-	3	1.296249	I:	D:
557435	557977	+	2	1.330939	I:	D:
558197	558889	+	2	1.341414	I:	D:
558920	561523	+	2	1.338937	I:	D:
561559	562542	+	1	1.341766	I:	D:
562553	563068	+	2	1.362950	I:	D:
563071	563703	-	1	1.348996	I:	D:
564038	565201	-	2	1.354442	I:	D:
565321	565584	-	1	1.291313	I:	D:
565698	565910	+	3	1.333060	I:	D:
566065	566364	+	1	1.307039	I:	D:
566361	567227	+	3	1.360771	I:	D:
567285	567470	+	3	1.378337	I:	D:
567538	567870	+	1	1.355875	I:	D:
568125	569651	+	3	1.378390	I:	D:
570116	570667	+	2	1.372685	I:	D:
570677	571474	+	2	1.397296	I:	D:
571689	572144	+	3	1.331493	I:	D:
572166	572504	-	3	1.376966	I:	D:
572594	572956	+	2	1.315965	I:	D:
573179	573562	+	2	1.355558	I:	D:
573704	573922	+	2	1.362775	I:	D:
573960	574940	-	3	1.302588	I:	D:
574981	576108	-	1	1.310162	I:	D:
576621	576836	+	3	1.331519	I:	D:
576836	577333	+	2	1.342012	I:	D:
577330	577791	+	1	1.326480	I:	D:
577823	578116	-	2	1.336280	I:	D:
578407	578859	-	1	1.371579	I:	D:
579103	579309	+	1	1.337988	I:	D:
580057	580602	+	1	1.302541	I:	D:
580577	581320	+	2	1.318380	I:	D:
581375	581806	-	2	1.352965	I:	D:
582098	582283	+	2	1.298351	I:	D:
582904	583653	+	1	1.383955	I:	D:
583903	584856	-	1	1.341455	I:	D:
585370	586131	-	1	1.348700	I:	D:
586314	587204	-	3	1.312805	I:	D:
587205	590177	-	3	1.311356	I:	D:
590164	592401	-	1	1.302950	I:	D:
592551	593891	-	3	1.323227	I:	D:
593983	594666	-	1	1.278777	I:	D:
594823	596196	+	1	1.314734	I:	D:
596354	596686	+	2	1.287827	I:	D:
596702	597925	+	2	1.297421	I:	D:
597937	601080	+	1	1.296246	I:	D:
601146	602558	+	3	1.298834	I:	D:
602639	603886	-	2	1.305829	I:	D:
603994	604647	-	1	1.284671	I:	D:
604741	605109	-	1	1.321153	I:	D:
605174	605422	-	2	1.317067	I:	D:
605488	606606	-	1	1.318653	I:	D:
606960	607211	+	3	1.365259	I:	D:
607288	608400	+	1	1.350530	I:	D:
608423	608563	+	2	1.370642	I:	D:
608682	609452	-	3	1.350559	I:	D:
609477	611717	-	3	1.301552	I:	D:
611960	613162	+	2	1.331813	I:	D:
613165	613383	+	1	1.345162	I:	D:
613380	617261	+	3	1.306555	I:	D:
617477	618610	+	2	1.312209	I:	D:
618889	619266	+	1	1.357852	I:	D:
619419	620411	-	3	1.301613	I:	D:
620408	621424	-	2	1.304534	I:	D:
621523	622773	+	1	1.308493	I:	D:
622777	623733	-	1	1.304076	I:	D:
624108	625283	+	3	1.310300	I:	D:
625293	626903	+	3	1.303595	I:	D:
626917	627774	+	1	1.292854	I:	D:
627774	628520	+	3	1.301722	I:	D:
628523	628936	+	2	1.329885	I:	D:
629117	631222	+	2	1.294622	I:	D:
631241	631393	+	2	1.404298	I:	D:
631405	631602	+	1	1.293514	I:	D:
631612	632700	-	1	1.301652	I:	D:
632809	633969	+	1	1.311163	I:	D:
633970	634587	-	1	1.305953	I:	D:
634572	635792	-	3	1.345887	I:	D:
635939	636841	-	2	1.366367	I:	D:
637050	637856	-	3	1.322151	I:	D:
638168	638731	+	2	1.291889	I:	D:
638946	640541	+	3	1.287575	I:	D:
640662	641090	-	3	1.320894	I:	D:
641143	641490	-	1	1.358431	I:	D:
641497	642549	+	1	1.325743	I:	D:
642780	643190	-	3	1.300266	I:	D:
643420	644244	-	1	1.333625	I:	D:
644340	645803	-	3	1.315919	I:	D:
645854	646648	-	2	1.323518	I:	D:
646707	647258	-	3	1.327347	I:	D:
647262	648794	-	3	1.293741	I:	D:
648805	649713	-	1	1.274578	I:	D:
649710	650006	-	3	1.304408	I:	D:
650021	651079	-	2	1.317158	I:	D:
651458	653116	+	2	1.312795	I:	D:
653085	653765	+	3	1.324265	I:	D:
653806	655191	-	1	1.312297	I:	D:
655780	656340	+	1	1.321835	I:	D:
656515	656724	+	1	1.315530	I:	D:
656778	657161	-	3	1.352183	I:	D:
657254	657481	+	2	1.293386	I:	D:
657478	658041	+	1	1.305354	I:	D:
658170	658373	+	3	1.288951	I:	D:
658474	659439	-	1	1.304414	I:	D:
659648	660601	-	2	1.343033	I:	D:
660659	660808	+	2	1.370647	I:	D:
660860	661501	-	2	1.328816	I:	D:
661602	661865	-	3	1.301093	I:	D:
661975	663258	-	1	1.296699	I:	D:
663325	664413	-	1	1.334843	I:	D:
664424	665536	-	2	1.314734	I:	D:
665539	667440	-	1	1.300760	I:	D:
667471	667938	-	1	1.308810	I:	D:
667942	668259	-	1	1.300218	I:	D:
668519	669130	-	2	1.328015	I:	D:
669154	669795	-	1	1.321795	I:	D:
669797	670828	-	2	1.320545	I:	D:
670828	671409	-	1	1.316946	I:	D:
671424	674147	-	3	1.295870	I:	D:
674241	674723	+	3	1.322093	I:	D:
674793	675770	-	3	1.319250	I:	D:
675934	676641	+	1	1.351667	I:	D:
676638	678065	+	3	1.334878	I:	D:
678075	678629	-	3	1.347014	I:	D:
